LONGITUDE,LATITUDE,ALT_GEOM,ALT_NORMAL,SIGMALT_RN,NUM_GEOPOTENCIAL,DATUM_ALT,FONT_ALT,GRAV_OBS
-45.09222222,-16.93972222,,"719,7721","0,075","7.041,963",Imbituba,Nivelamento Geométrico,"978.234,42"
-45.09055556,-16.96138889,,"707,4354","0,075","6.921,287",Imbituba,Nivelamento Geométrico,"978.237,93"
-45.08944444,-16.98194444,,"725,6939","0,075","7.099,908",Imbituba,Nivelamento Geométrico,"978.234,87"
-45.0825,-17.00388889,,"708,0303","0,075","6.927,122",Imbituba,Nivelamento Geométrico,"978.240,45"
-45.08527778,-17.02972222,,"720,8478","0,075","7.052,519",Imbituba,Nivelamento Geométrico,"978.239,41"
-45.08138889,-17.05694444,,"726,8576","0,075","7.111,320",Imbituba,Nivelamento Geométrico,"978.239,78"
-45.08388889,-17.08361111,,"742,4596","0,075","7.263,957",Imbituba,Nivelamento Geométrico,"978.238,14"
-45.07777778,-17.11027778,,"727,0783","0,075","7.113,499",Imbituba,Nivelamento Geométrico,"978.243,81"
-44.43916667,-17.23055556,,"517,5981","0,073","5.064,211",Imbituba,Nivelamento Geométrico,"978.282,79"
-44.4625,-17.21638889,,"499,5504","0,073","4.887,641",Imbituba,Nivelamento Geométrico,"978.288,60"
-44.48666667,-17.21555556,,"500,2487","0,073","4.894,473",Imbituba,Nivelamento Geométrico,"978.290,94"
-44.44544141,-17.21323596,"546,912","559,3696","0,073","5.472,865",Imbituba,Nivelamento Geométrico,"978.274,82"
-44.44472222,-17.20333333,,"673,9560","0,073","6.593,854",Imbituba,Nivelamento Geométrico,"978.250,81"
-44.44472222,-17.17888889,,"732,0982","0,073","7.162,631",Imbituba,Nivelamento Geométrico,"978.237,12"
-44.42666667,-17.165,,"845,1303","0,074","8.268,350",Imbituba,Nivelamento Geométrico,"978.212,07"
-44.39972222,-17.16083333,,"927,4708","0,074","9.073,810",Imbituba,Nivelamento Geométrico,"978.192,83"
-44.37416667,-17.15888889,,"949,6665","0,074","9.290,926",Imbituba,Nivelamento Geométrico,"978.186,20"
-44.36111111,-17.13888889,,"955,5387","0,074","9.348,358",Imbituba,Nivelamento Geométrico,"978.182,69"
-44.35083333,-17.11555556,,"957,5013","0,074","9.367,544",Imbituba,Nivelamento Geométrico,"978.181,38"
-45.11888889,-17.19277778,,"750,3311","0,074","7.341,001",Imbituba,Nivelamento Geométrico,"978.246,14"
-45.10888889,-17.17472222,,"744,6122","0,074","7.285,049",Imbituba,Nivelamento Geométrico,"978.245,77"
-45.09722222,-17.16416667,,"733,4019","0,074","7.175,379",Imbituba,Nivelamento Geométrico,"978.246,44"
-45.08833333,-17.13777778,,"727,9160","0,075","7.121,703",Imbituba,Nivelamento Geométrico,"978.245,74"
-45.13472222,-17.34138889,,"735,7454","0,074","7.198,371",Imbituba,Nivelamento Geométrico,"978.256,76"
-44.94861111,-17.35111111,,"489,7129","0,072","4.791,432",Imbituba,Nivelamento Geométrico,"978.301,02"
-44.9425,-17.345,,"500,5686","0,072","4.897,636",Imbituba,Nivelamento Geométrico,"978.298,02"
-44.9225,-17.34361111,,"507,2151","0,072","4.962,661",Imbituba,Nivelamento Geométrico,"978.295,12"
-44.89888889,-17.30805556,,"510,7696","0,073","4.997,426",Imbituba,Nivelamento Geométrico,"978.293,47"
-44.90685944,-17.34794899,"498,335","510,9326","0,072","4.999,032",Imbituba,Nivelamento Geométrico,"978.294,45"
-44.88583333,-17.29083333,,"515,1784","0,073","5.040,554",Imbituba,Nivelamento Geométrico,"978.290,96"
-44.89777778,-17.33027778,,"514,7583","0,073","5.036,455",Imbituba,Nivelamento Geométrico,"978.292,65"
-44.86555556,-17.27527778,,"516,1174","0,073","5.049,737",Imbituba,Nivelamento Geométrico,"978.289,96"
-44.84638889,-17.25833333,,"509,6291","0,073","4.986,255",Imbituba,Nivelamento Geométrico,"978.290,58"
-44.63422778,-17.198825,,,,,,,"978.284,72"
-44.61027778,-17.21111111,,"525,0840","0,074","5.137,442",Imbituba,Nivelamento Geométrico,"978.280,03"
-44.59055556,-17.22444444,,"550,2106","0,074","5.383,264",Imbituba,Nivelamento Geométrico,"978.276,63"
-44.565,-17.22888889,,"539,6167","0,074","5.279,623",Imbituba,Nivelamento Geométrico,"978.280,53"
-44.54189722,-17.24639167,,,,,,,"978.289,32"
-44.53138889,-17.225,,"546,9590","0,074","5.351,453",Imbituba,Nivelamento Geométrico,"978.281,06"
-44.50666667,-17.22277778,,"514,1073","0,074","5.030,057",Imbituba,Nivelamento Geométrico,"978.288,63"
-43.09901667,-17.24213611,"832,840",,,,,,"978.200,62"
-43.12901667,-17.20380278,"846,580",,,,,,"978.197,02"
-43.15846111,-17.16546667,"941,880",,,,,,"978.175,84"
-43.20762778,-17.15241111,"951,430",,,,,,"978.178,01"
-43.23707222,-17.1138,"873,540",,,,,,"978.193,53"
-39.99588743,-15.09822113,"236,510","247,0601","0,084","2.417,100",Imbituba,Nivelamento Geométrico,"978.269,28"
-39.98083611,-15.08079722,"261,680",,,,,,"978.262,22"
-39.33801389,-15.07804722,"143,430",,,,,,"978.354,21"
-39.96781667,-15.06481667,"223,540",,,,,,"978.267,62"
-39.94635833,-15.04955,"227,490",,,,,,"978.268,09"
-39.94230556,-15.02241111,"235,820",,,,,,"978.260,47"
-39.32918333,-15.01403056,"120,340",,,,,,"978.353,12"
-39.93302222,-14.99999444,"322,100",,,,,,"978.241,31"
-39.91976389,-14.985175,"298,160",,,,,,"978.245,89"
-39.84299722,-14.98092222,"234,100",,,,,,"978.262,04"
-39.86537778,-14.97661944,"250,210",,,,,,"978.256,58"
-39.82518333,-14.97318056,"234,370",,,,,,"978.263,74"
-39.90308333,-14.96516111,"268,610",,,,,,"978.250,17"
-39.30801667,-14.95965278,"100,520",,,,,,"978.351,09"
-39.87978056,-14.95861389,"259,000",,,,,,"978.252,17"
-39.80564167,-14.95548889,"230,640",,,,,,"978.258,08"
-39.80894444,-14.93284444,"224,470",,,,,,"978.261,07"
-39.74258333,-14.92495278,"209,560",,,,,,"978.269,85"
-39.79033056,-14.91818056,"220,630",,,,,,"978.264,73"
-39.76288889,-14.914375,"215,560",,,,,,"978.266,48"
-39.72370278,-14.910475,"195,000",,,,,,"978.273,88"
-39.70411667,-14.88966667,"193,120",,,,,,"978.274,65"
-39.45994722,-14.88140556,"97,760",,,,,,"978.314,30"
-39.69981111,-14.87060556,"209,550",,,,,,"978.274,74"
-39.61346111,-14.87005556,"151,730",,,,,,"978.283,82"
-39.58984722,-14.86570833,"146,640",,,,,,"978.289,68"
-39.63163333,-14.86145,"153,980",,,,,,"978.283,14"
-39.50701667,-14.86140556,"119,560",,,,,,"978.303,11"
-39.68140278,-14.860875,"181,370",,,,,,"978.280,54"
-39.41945556,-14.85959444,"105,670",,,,,,"978.316,88"
-39.54783889,-14.85941389,"129,380",,,,,,"978.295,54"
-39.52209444,-14.85889444,"122,980",,,,,,"978.301,27"
-39.65595278,-14.85846111,"170,170",,,,,,"978.280,91"
-39.57422222,-14.85547778,"140,300",,,,,,"978.293,14"
-39.28081389,-14.85245556,"130,220",,,,,,"978.347,45"
-39.40486389,-14.83722222,"112,360",,,,,,"978.317,46"
-39.38034167,-14.82164444,"138,730",,,,,,"978.316,44"
-39.35617778,-14.82044444,"64,310",,,,,,"978.336,65"
-39.34674722,-14.80631389,"78,400",,,,,,"978.335,17"
-39.29937222,-14.80234722,"108,790",,,,,,"978.344,32"
-39.32468333,-14.79856389,"66,500",,,,,,"978.345,12"
-40.1692,-15.25338611,"324,670",,,,,,"978.253,39"
-40.37096389,-15.2512,"273,840",,,,,,"978.275,73"
-40.192275,-15.24988333,"262,750",,,,,,"978.266,00"
-40.25416667,-15.24944444,,"296,2644","0,082","2.898,486",Imbituba,Nivelamento Geométrico,"978.263,70"
-40.13759167,-15.24761111,"286,320",,,,,,"978.261,47"
-40.21073611,-15.24727222,"255,480",,,,,,"978.268,52"
-40.27267222,-15.24529444,"255,410",,,,,,"978.271,03"
-40.35343056,-15.24450556,"306,970",,,,,,"978.267,85"
-40.299925,-15.24391389,"269,160",,,,,,"978.269,72"
-40.24722222,-15.24388889,,"279,4062","0,082","2.733,561",Imbituba,Nivelamento Geométrico,"978.267,20"
-40.23282222,-15.24223611,"244,600",,,,,,"978.269,11"
-40.11729167,-15.23488611,"297,680",,,,,,"978.260,08"
-39.05344286,-15.32225703,"44,913","52,7884","0,087","516,474",Imbituba,Nivelamento Geométrico,"978.441,37"
-38.99864267,-15.05200917,"-1,864","5,8126","0,085","56,869",Imbituba,Nivelamento Geométrico,"978.477,95"
-39.00081944,-14.98651667,,"7,8790","0,084","77,086",Imbituba,Nivelamento Geométrico,"978.474,72"
-39.00638889,-14.96361111,,"3,7679","0,084","36,864",Imbituba,Nivelamento Geométrico,"978.470,27"
-39.011775,-14.94723333,,"37,7718","0,084","369,548",Imbituba,Nivelamento Geométrico,"978.460,26"
-39.02138889,-14.91777778,,"5,6525","0,084","55,303",Imbituba,Nivelamento Geométrico,"978.458,38"
-39.28953889,-14.91117222,"131,790",,,,,,"978.346,88"
-39.03814444,-14.82268333,,,,,,,"978.438,45"
-39.0362,-14.82268333,,,,,,,"978.438,73"
-39.03194444,-14.81472222,,,,,,,"978.446,61"
-39.0323,-14.7994,,"7,5559","0,083","73,925",Imbituba,Nivelamento Geométrico,"978.446,34"
-39.17711389,-15.50855,"101,590",,,,,,"978.393,78"
-39.23367778,-15.47500833,"126,870",,,,,,"978.392,50"
-39.28181667,-15.44015833,"105,210",,,,,,"978.395,73"
-39.33460278,-15.42998056,,,,,,,"978.384,49"
-39.39391111,-15.41264444,,,,,,,"978.370,31"
-39.42834167,-15.594425,"73,930",,,,,,"978.367,16"
-39.43621667,-15.65227222,"104,780",,,,,,"978.360,76"
-39.44645833,-15.71119722,,,,,,,"978.346,55"
-39.40686389,-15.54436944,,,,,,,"978.361,41"
-39.11630556,-15.53903889,"73,830",,,,,,"978.404,87"
-39.06273333,-15.56785,"56,400",,,,,,"978.417,51"
-39.09611111,-15.72222222,,"71,8567","0,090","703,047",Imbituba,Nivelamento Geométrico,"978.392,08"
-39.07888889,-15.72444444,,"10,3629","0,090","101,392",Imbituba,Nivelamento Geométrico,"978.406,38"
-39.05861111,-15.71916667,,"6,8982","0,089","67,493",Imbituba,Nivelamento Geométrico,"978.402,26"
-38.99048679,-15.63844568,"-3,852","4,9340","0,089","48,275",Imbituba,Nivelamento Geométrico,"978.402,27"
-40.46538056,-15.85990833,"387,040",,,,,,"978.310,36"
-40.29732222,-15.856575,"217,550",,,,,,"978.341,37"
-40.62288056,-15.84713056,"312,340",,,,,,"978.313,91"
-40.41843611,-15.84574167,"319,080",,,,,,"978.323,86"
-40.33121389,-15.82463056,"237,600",,,,,,"978.334,40"
-40.38065833,-15.82018611,"256,020",,,,,,"978.331,68"
-40.44027778,-15.27743611,"292,370",,,,,,"978.284,40"
-40.42050833,-15.26660278,"325,200",,,,,,"978.272,63"
-40.39676667,-15.26361944,"294,790",,,,,,"978.274,35"
-39.52111111,-15.86416667,,"229,9166","0,090","2.249,465",Imbituba,Nivelamento Geométrico,"978.343,08"
-40.08992778,-15.86346944,"1.204,500",,,,,,"978.060,39"
-39.51333333,-15.86166667,,"189,3623","0,090","1.852,701",Imbituba,Nivelamento Geométrico,"978.350,30"
-39.52103889,-15.85985,,,,,,,"978.346,38"
-39.51828611,-15.80273889,"260,000",,,,,,"978.337,62"
-39.48257222,-15.75571389,"238,930",,,,,,"978.340,95"
-39.43258333,-15.49792222,"108,960",,,,,,"978.361,78"
-39.44444444,-15.45333333,,,,,,,"978.356,39"
-39.46734444,-15.40437222,"132,930",,,,,,"978.352,80"
-39.49976111,-15.35943056,"159,450",,,,,,"978.339,27"
-39.48959722,-15.29698889,"220,000",,,,,,"978.324,45"
-39.45257222,-15.2555,"146,160",,,,,,"978.340,81"
-40.09959444,-15.22054722,"313,500",,,,,,"978.257,86"
-40.10051111,-15.19839167,"256,290",,,,,,"978.267,38"
-39.44270278,-15.19541944,,,,,,,"978.333,55"
-40.08625833,-15.17898333,"245,600",,,,,,"978.270,15"
-40.0809,-15.15218333,"248,040",,,,,,"978.269,24"
-39.4004,-15.152025,"268,410",,,,,,"978.317,07"
-40.07223333,-15.12631944,"242,710",,,,,,"978.268,03"
-40.04151667,-15.11756667,"236,950",,,,,,"978.272,30"
-39.37030556,-15.10949167,"202,180",,,,,,"978.334,19"
-40.01663611,-15.10895556,"223,200",,,,,,"978.273,66"
-39.47805556,-15.87611111,,"170,2605","0,090","1.665,817",Imbituba,Nivelamento Geométrico,"978.355,37"
-39.49777778,-15.87,,"163,4972","0,090","1.599,646",Imbituba,Nivelamento Geométrico,"978.354,86"
-39.44055556,-15.86638889,,"170,6445","0,090","1.669,573",Imbituba,Nivelamento Geométrico,"978.359,15"
-39.41611111,-15.8625,,"123,7895","0,090","1.211,156",Imbituba,Nivelamento Geométrico,"978.369,22"
-39.39583333,-15.84777778,,"117,3520","0,090","1.148,172",Imbituba,Nivelamento Geométrico,"978.372,17"
-39.38888889,-15.84,,"146,5072","0,090","1.433,419",Imbituba,Nivelamento Geométrico,"978.365,18"
-39.375,-15.83083333,,"129,5759","0,090","1.267,767",Imbituba,Nivelamento Geométrico,"978.369,71"
-39.36,-15.81777778,,"89,8126","0,090","878,729",Imbituba,Nivelamento Geométrico,"978.377,32"
-39.34472222,-15.81444444,,"82,5604","0,090","807,774",Imbituba,Nivelamento Geométrico,"978.376,41"
-39.32944444,-15.805,,"65,0382","0,090","636,338",Imbituba,Nivelamento Geométrico,"978.382,25"
-39.31194444,-15.79972222,,"67,8424","0,090","663,774",Imbituba,Nivelamento Geométrico,"978.381,16"
-39.265,-15.79583333,,"85,1981","0,090","833,580",Imbituba,Nivelamento Geométrico,"978.378,17"
-39.29583333,-15.79555556,,"57,6926","0,090","564,468",Imbituba,Nivelamento Geométrico,"978.383,38"
-39.27861111,-15.79333333,,"61,4692","0,090","601,418",Imbituba,Nivelamento Geométrico,"978.382,09"
-39.23777778,-15.78,,"44,3902","0,090","434,317",Imbituba,Nivelamento Geométrico,"978.387,74"
-39.22638889,-15.76611111,,"46,5263","0,090","455,216",Imbituba,Nivelamento Geométrico,"978.386,48"
-39.18833333,-15.75666667,,"33,2462","0,090","325,284",Imbituba,Nivelamento Geométrico,"978.392,15"
-39.21027778,-15.75444444,,"42,4671","0,090","415,501",Imbituba,Nivelamento Geométrico,"978.388,87"
-39.17555556,-15.75333333,,"104,4965","0,090","1.022,391",Imbituba,Nivelamento Geométrico,"978.377,31"
-39.16277778,-15.74333333,,"17,1533","0,090","167,830",Imbituba,Nivelamento Geométrico,"978.394,34"
-39.15083333,-15.74111111,,"90,0679","0,090","881,223",Imbituba,Nivelamento Geométrico,"978.380,15"
-39.13277778,-15.73694444,,"84,3534","0,090","825,313",Imbituba,Nivelamento Geométrico,"978.384,10"
-39.12861111,-15.72555556,,"84,8784","0,090","830,449",Imbituba,Nivelamento Geométrico,"978.386,51"
-40.58065833,-15.86796389,"277,010",,,,,,"978.327,54"
-40.557325,-15.88629722,"260,700",,,,,,"978.333,16"
-40.51093611,-15.88768611,"327,510",,,,,,"978.323,87"
-40.25371111,-15.87435556,"199,450",,,,,,"978.345,95"
-40.20732222,-15.88852222,"188,890",,,,,,"978.350,59"
-39.56083333,-15.90555556,,"101,3943","0,090","992,047",Imbituba,Nivelamento Geométrico,"978.357,01"
-39.56416667,-15.93472222,,"41,7575","0,090","408,562",Imbituba,Nivelamento Geométrico,"978.373,87"
-39.55916667,-15.9525,,"41,7229","0,090","408,224",Imbituba,Nivelamento Geométrico,"978.377,86"
-39.56166667,-15.96944444,,"93,3058","0,090","912,913",Imbituba,Nivelamento Geométrico,"978.368,68"
-39.54277778,-15.89527778,,"184,8389","0,090","1.808,448",Imbituba,Nivelamento Geométrico,"978.339,95"
-39.53166667,-15.87972222,,"258,6044","0,090","2.530,133",Imbituba,Nivelamento Geométrico,"978.332,18"
-39.53527778,-15.96777778,,"188,7832","0,090","1.847,044",Imbituba,Nivelamento Geométrico,"978.354,35"
-39.50888889,-16.00388889,,"123,8793","0,090","1.212,043",Imbituba,Nivelamento Geométrico,"978.371,67"
-39.50638889,-16.01055556,,"74,4651","0,090","728,577",Imbituba,Nivelamento Geométrico,"978.380,48"
-39.50055556,-16.02138889,,"194,3081","0,090","1.901,103",Imbituba,Nivelamento Geométrico,"978.358,05"
-39.49527778,-16.03666667,,"189,5136","0,090","1.854,197",Imbituba,Nivelamento Geométrico,"978.359,87"
-39.48083333,-16.04527778,,"198,7229","0,090","1.944,298",Imbituba,Nivelamento Geométrico,"978.359,43"
-39.465,-16.05111111,,"188,0211","0,090","1.839,596",Imbituba,Nivelamento Geométrico,"978.360,46"
-39.44194444,-16.05861111,,"157,3635","0,090","1.539,650",Imbituba,Nivelamento Geométrico,"978.367,14"
-39.43277778,-16.07694444,,"119,6109","0,090","1.170,285",Imbituba,Nivelamento Geométrico,"978.375,39"
-39.42277778,-16.08611111,,"156,2987","0,090","1.529,234",Imbituba,Nivelamento Geométrico,"978.368,59"
-39.40277778,-16.09777778,,"143,2935","0,090","1.401,995",Imbituba,Nivelamento Geométrico,"978.370,53"
-39.38166667,-16.11416667,,"136,5131","0,090","1.335,657",Imbituba,Nivelamento Geométrico,"978.374,72"
-39.36083333,-16.12194444,,"132,0003","0,090","1.291,505",Imbituba,Nivelamento Geométrico,"978.378,54"
-39.31916667,-16.11388889,,"116,0127","0,090","1.135,083",Imbituba,Nivelamento Geométrico,"978.379,20"
-39.29555556,-16.10861111,,"110,0248","0,090","1.076,497",Imbituba,Nivelamento Geométrico,"978.382,01"
-39.27333333,-16.10416667,,"105,1134","0,090","1.028,444",Imbituba,Nivelamento Geométrico,"978.383,03"
-39.25388889,-16.10083333,,"96,0495","0,090","939,763",Imbituba,Nivelamento Geométrico,"978.386,63"
-39.23194444,-16.09194444,,"90,5156","0,090","885,619",Imbituba,Nivelamento Geométrico,"978.393,84"
-39.20861111,-16.08083333,,"86,4786","0,090","846,120",Imbituba,Nivelamento Geométrico,"978.399,79"
-39.18583333,-16.07222222,,"77,0687","0,089","754,053",Imbituba,Nivelamento Geométrico,"978.404,20"
-39.94954167,-16.00713333,"139,730",,,,,,"978.374,28"
-39.90225556,-16.047575,"217,650",,,,,,"978.362,15"
-39.84237778,-16.08054167,,,,,,,"978.360,15"
-39.775425,-16.08251944,,,,,,,"978.355,93"
-39.67385833,-16.08086111,"216,180",,,,,,"978.360,81"
-39.02194444,-16.27916667,,"3,4229","0,087","33,491",Imbituba,Nivelamento Geométrico,"978.457,40"
-39.0225,-16.26777778,,"4,1331","0,087","40,440",Imbituba,Nivelamento Geométrico,"978.455,69"
-39.01555556,-16.24805556,,"3,6467","0,087","35,681",Imbituba,Nivelamento Geométrico,"978.455,85"
-39,-16.22583333,,"4,0161","0,088","39,295",Imbituba,Nivelamento Geométrico,"978.453,84"
-38.98444444,-16.20777778,,"2,4864","0,088","24,328",Imbituba,Nivelamento Geométrico,"978.455,73"
-38.98083333,-16.18861111,,"5,8339","0,088","57,081",Imbituba,Nivelamento Geométrico,"978.454,05"
-38.97111111,-16.17638889,,"5,3984","0,088","52,820",Imbituba,Nivelamento Geométrico,"978.455,35"
-38.96421255,-16.15568513,"3,249","11,5907","0,088","113,407",Imbituba,Nivelamento Geométrico,"978.453,01"
-38.96305556,-16.13055556,,"6,3653","0,088","62,280",Imbituba,Nivelamento Geométrico,"978.450,69"
-38.96111111,-16.10777778,,"6,2478","0,088","61,130",Imbituba,Nivelamento Geométrico,"978.448,78"
-38.95166667,-16.08694444,,"2,5138","0,088","24,596",Imbituba,Nivelamento Geométrico,"978.442,95"
-38.95555556,-16.07416667,,"3,5451","0,088","34,686",Imbituba,Nivelamento Geométrico,"978.441,13"
-39.16361111,-16.06638889,,"62,7141","0,089","613,606",Imbituba,Nivelamento Geométrico,"978.404,92"
-39.14944444,-16.05111111,,"76,4278","0,089","747,782",Imbituba,Nivelamento Geométrico,"978.401,54"
-38.95194444,-16.05083333,,"3,8769","0,088","37,933",Imbituba,Nivelamento Geométrico,"978.435,86"
-38.96638889,-16.04,,"39,4100","0,089","385,596",Imbituba,Nivelamento Geométrico,"978.428,36"
-38.95416667,-16.03694444,,"27,9645","0,089","273,611",Imbituba,Nivelamento Geométrico,"978.428,90"
-39.14,-16.03194444,,"69,1425","0,089","676,501",Imbituba,Nivelamento Geométrico,"978.402,33"
-38.98166667,-16.03055556,,"43,5406","0,089","426,010",Imbituba,Nivelamento Geométrico,"978.426,13"
-38.94444444,-16.02861111,,,,,,,"978.430,89"
-38.99972222,-16.02666667,,"47,8522","0,089","468,195",Imbituba,Nivelamento Geométrico,"978.429,13"
-39.03777778,-16.02388889,,"55,1050","0,089","539,157",Imbituba,Nivelamento Geométrico,"978.425,42"
-39.58524444,-16.26365,"136,790",,,,,,"978.382,61"
-39.60154722,-16.20794444,"202,550",,,,,,"978.368,13"
-39.59588333,-16.14871667,"232,350",,,,,,"978.358,21"
-39.60908611,-16.03036111,"220,210",,,,,,"978.350,19"
-39.51454237,-15.99131104,"164,990","174,3529","0,090","1.705,865",Imbituba,Nivelamento Geométrico,"978.360,17"
-39.56194444,-15.97638889,,"145,4312","0,090","1.422,901",Imbituba,Nivelamento Geométrico,"978.358,19"
-39.55055556,-15.97416667,,"194,8540","0,090","1.906,440",Imbituba,Nivelamento Geométrico,"978.351,08"
-40.22760278,-16.41713611,"654,880",,,,,,"978.265,89"
-40.24788056,-16.37074722,"392,790",,,,,,"978.315,83"
-40.26510278,-16.32185833,"599,070",,,,,,"978.275,01"
-40.26593611,-16.27602222,"566,510",,,,,,"978.284,47"
-40.25788056,-16.23102222,"241,660",,,,,,"978.350,60"
-40.28954722,-16.1963,"211,370",,,,,,"978.354,41"
-40.25954722,-16.16018889,"200,850",,,,,,"978.359,34"
-40.21176667,-16.14935556,"183,710",,,,,,"978.366,49"
-40.16343333,-16.14435556,"157,390",,,,,,"978.375,60"
-40.30343611,-16.14046667,"190,840",,,,,,"978.358,44"
-40.12565556,-16.12602222,"164,140",,,,,,"978.377,27"
-40.0776,-16.11852222,"236,690",,,,,,"978.362,63"
-40.03871111,-16.09213333,"149,150",,,,,,"978.380,14"
