LONGITUDE,LATITUDE,INSTITUICAO,ALT_ORTOMETRICA,GRAV_OBS,GRAV_ARLIVRE,GRAV_BOUGUER,FONTE
-43.9147621944444,-17.7692309916667,SGB,711.66,978260.81,-33.36,-113.04,SGB
-44.1696391388889,-17.9867961944444,SGB,550.54,978315.11,-40.25,-101.89,SGB
-43.9382903861111,-18.0218628027778,SGB,1170.89,978182.66,16.88,-114.21,SGB
-44.4016334416667,-18.0560579444444,SGB,1107.57,978211.22,24.08,-99.92,SGB
-44.3505595833333,-17.9140384277778,SGB,1126.96,978200.93,27.3,-98.88,SGB
-44.5036838333333,-17.4543284722222,SGB,726.78,978262.92,-10.21,-91.58,SGB
-44.7229588722222,-17.3123954166667,SGB,523,978292.07,-36.64,-95.19,SGB
-44.6040582027778,-17.7268093972222,SGB,618.65,978298.47,-22.18,-91.44,SGB
-44.3178963333333,-16.8060016111111,SGB,943.7,978175.64,2.37,-103.28,SGB
-44.4283462222222,-16.9307035527778,SGB,852.06,978209.15,1.36,-94.04,SGB
-44.5239426694444,-16.5529375305556,SGB,663.67,978229.07,-18.06,-92.37,SGB
-44.8033135833333,-16.5221228055556,SGB,690.22,978224.96,-12.47,-89.75,SGB
-44.9565181888889,-16.4856245222222,SGB,571.48,978235.61,-36.66,-100.65,SGB
-44.7921989194444,-16.4430824,SGB,586.09,978249.98,-15.71,-81.33,SGB
-44.5847047277778,-16.4351655722222,SGB,649.61,978238.32,-7.37,-80.1,SGB
-44.6723511388889,-16.5154263527778,SGB,622.26,978245.27,-12.8,-82.47,SGB
-45.6162288055556,-18.469793,SGB,759.21,978318.69,1.84,-83.16,SGB
-45.546608475,-18.4267294888889,SGB,781.33,978308.97,1.28,-86.2,SGB
-45.4950169277778,-18.4663074555556,SGB,586.43,978348.9,-21.08,-86.74,SGB
-45.4587596555556,-18.4126494583333,SGB,578.88,978342.2,-27.2,-92.02,SGB
-45.4346711777778,-18.4046600888889,SGB,604.39,978332.09,-29.01,-96.67,SGB
-45.3938080583333,-18.33057135,SGB,739.53,978296.35,-19.05,-101.85,SGB
-45.3533512972222,-18.2866344972222,SGB,709.35,978299.59,-22.76,-102.18,SGB
-45.7255713055556,-16.89346325,SGB,731.67,978212.24,-30.84,-112.76,SGB
-45.7137349305556,-17.0675113166667,SGB,592.6,978256.68,-38.08,-104.43,SGB
-45.5534858944444,-16.9232056611111,SGB,645.37,978233.52,-37.68,-109.94,SGB
-45.9243676944444,-16.5676727222222,SGB,643.97,978230.73,-23.21,-95.31,SGB
-45.8331185305556,-16.5249765222222,SGB,620.44,978235.47,-23.63,-93.09,SGB
-45.7936547444444,-16.6620830444444,SGB,694.59,978227.17,-15.82,-93.59,SGB
-45.9005287916667,-16.8253080333333,SGB,695.71,978228.06,-22.7,-100.6,SGB
-45.5257994444444,-17.3554338888889,SGB,589.94,978283.7,-26.56,-92.61,SGB
-45.4220428055556,-17.3449344722222,SGB,667.64,978266.29,-19.45,-94.2,SGB
-43.9980483333333,-16.3676724722222,SGB,844.51,978178.45,-3.79,-98.35,SGB
-43.9869758944444,-16.3597968861111,SGB,826.59,978186.46,-0.94,-93.49,SGB
-43.9838003,-16.3573430555556,SGB,844.88,978182.02,0.39,-94.21,SGB
-43.9810643972222,-16.3549177055556,SGB,820.54,978186.76,-2.26,-94.13,SGB
-44.0089464138889,-16.3772237333333,SGB,867.65,978178.38,2.81,-94.34,SGB
-44.0113027416667,-16.3801199305556,SGB,866.63,978178.38,2.35,-94.68,SGB
-44.0133103805556,-16.38302705,SGB,864.32,978179.16,2.27,-94.5,SGB
-44.0153910722222,-16.3857889527778,SGB,869.1,978178.5,2.95,-94.36,SGB
-44.7158833055556,-16.9980042222222,SGB,533.13,978275.65,-33.95,-93.64,SGB
-44.7025023805556,-16.8766601722222,SGB,744.17,978229.34,-9.04,-92.36,SGB
-44.8465913583333,-16.73915385,SGB,659.98,978229.66,-27.84,-101.73,SGB
-44.9130753888889,-16.874503325,SGB,477.07,978273.9,-46.79,-100.2,SGB
-45.3738365,-16.6171266111111,SGB,545.11,978243.62,-43.27,-104.3,SGB
-45.4094743638889,-16.5151335805556,SGB,550.35,978240.81,-39.43,-101.05,SGB
-45.5540088861111,-16.7026241111111,SGB,643.64,978224.73,-35.99,-108.05,SGB
-45.195061575,-16.8542190472222,SGB,548.63,978265.65,-31.94,-93.37,SGB
-45.2297444666667,-16.9927033944444,SGB,651.08,978253.03,-19.9,-92.8,SGB
-45.5239942222222,-16.5565601111111,SGB,660.85,978219.67,-28.51,-102.5,SGB
-45.6891525777778,-16.5443165277778,SGB,601.11,978245.32,-20.7,-88,SGB
-44.15558295,-15.8780586222222,SGB,815.81,978173.85,6.3,-85.04,SGB
-44.4056370333333,-15.8810273222222,SGB,615.95,978218.79,-10.58,-79.54,SGB
-44.3499851361111,-16.0080431944444,SGB,731.64,978195.39,-4.32,-86.24,SGB
-44.27263075,-15.9963005833333,SGB,838.94,978185.78,19.74,-74.19,SGB
-44.3521116916667,-16.0163899777778,SGB,780.83,978185.42,0.49,-86.93,SGB
-44.3537400194444,-16.0196737888889,SGB,783.49,978185.27,1,-86.72,SGB
-44.3565417111111,-16.0220839138889,SGB,783.73,978190.6,6.29,-81.46,SGB
-44.359756375,-16.024768775,SGB,761.55,978184.19,-7.1,-92.36,SGB
-44.3842392388889,-16.0843554361111,SGB,792.82,978185.18,0.69,-88.07,SGB
-44.3359267166667,-15.988652,SGB,771.54,978185.17,-1.3,-87.69,SGB
-44.3340554222222,-15.9851668972222,SGB,772.79,978183.98,-1.95,-88.47,SGB
-44.3325044888889,-15.9818478055556,SGB,780.04,978184.22,0.69,-86.64,SGB
-44.3309264972222,-15.9788060888889,SGB,777.21,978176.27,-7.98,-95,SGB
-44.2797953722222,-16.0106795777778,SGB,821.25,978182.68,10.49,-81.46,SGB
-44.3026395666667,-16.0299413583333,SGB,770.14,978179.65,-9.23,-95.45,SGB
-44.2150351944444,-16.0770856111111,SGB,867.27,978161.4,0.23,-96.87,SGB
-44.2356098611111,-16.0901230694444,SGB,900.89,978161.56,10.14,-90.72,SGB
-44.2390026416667,-16.0916189166667,SGB,902.89,978161.65,10.77,-90.31,SGB
-44.2419416972222,-16.0928108583333,SGB,901.88,978161.54,10.3,-90.68,SGB
-44.2052249361111,-16.0713217583333,SGB,863.11,978159.91,-2.27,-98.9,SGB
-44.2463208111111,-16.0946148833333,SGB,902.22,978171.4,20.17,-80.84,SGB
-44.2151540666667,-16.0643002777778,SGB,903.27,978175.71,26.26,-74.87,SGB
-44.2010755027778,-16.0997814805556,SGB,789.39,978178.15,-8.14,-96.52,SGB
-44.2012546444444,-16.0684396888889,SGB,838.43,978181.57,11.92,-81.95,SGB
-44.2243076944444,-16.1096147222222,SGB,830.2,978178.3,4.13,-88.82,SGB
-44.1614255944444,-16.0979688194444,SGB,833.1,978183.25,10.53,-82.74,SGB
-44.1566618722222,-16.2440209861111,SGB,821.7,978180.73,-2.55,-94.54,SGB
-44.1430248694444,-16.2198265777778,SGB,811.44,978182.5,-2.77,-93.62,SGB
-40.2914371586437,-6.00513156393858,SGB,402.58,977964.19,0.1,-44.9,SGB
-40.2611591576859,-5.98402034304411,SGB,408.04,977971.71,9.7,-35.9,SGB
-40.2492146228887,-5.97179805386626,SGB,402.11,977974.14,10.6,-34.4,SGB
-40.2283811325863,-5.95152016549361,SGB,419.76,977969.88,12.1,-34.8,SGB
-40.2036587107305,-5.90457545072138,SGB,456.03,977958.52,12.8,-38.2,SGB
-40.1908808273217,-5.87596417326864,SGB,451.59,977962.2,15.7,-34.9,SGB
-40.1861585591801,-5.85346403924297,SGB,463.22,977960.8,18.3,-33.6,SGB
-40.1781029329414,-5.82818611237933,SGB,436.16,977965.23,14.8,-34,SGB
-40.1628250359845,-5.80596376370453,SGB,447.96,977967.76,21.4,-28.7,SGB
-40.1478249195681,-5.78513031208968,SGB,460.21,977970.92,28.7,-22.8,SGB
-40.1350470391523,-5.7612412849033,SGB,461.34,977963.24,21.8,-29.8,SGB
-40.1356025789121,-5.72651885058938,SGB,465.87,977959.57,20.2,-32,SGB
-40.1314358703765,-5.70374093615675,SGB,484.14,977956.2,22.8,-31.3,SGB
-40.1258802617713,-5.6781852276755,SGB,498.46,977956.28,27.8,-28,SGB
-40.120046872126,-5.65012950395821,SGB,485.47,977958.03,26,-28.3,SGB
-40.1131023637057,-5.62207378072702,SGB,488.98,977953.57,23.2,-31.6,SGB
-40.0978244639497,-5.59401806196855,SGB,513.51,977945.76,23.4,-34.1,SGB
-40.085602144619,-5.57235126936977,SGB,520.07,977943.25,23.3,-34.9,SGB
-40.0692131249088,-5.54207331504225,SGB,512.13,977942.89,21,-36.3,SGB
-40.0556019052871,-5.51707316914731,SGB,564.08,977929.23,23.8,-39.3,SGB
-40.0500463000048,-5.49679526994543,SGB,570.42,977925.86,22.8,-41.1,SGB
-40.0331017264416,-5.47651737683052,SGB,530.13,977931.71,16.5,-42.8,SGB
-40.0158793746732,-5.45901727859526,SGB,512.27,977934.39,14,-43.4,SGB
-39.9764346262202,-5.40512807932337,SGB,526.1,977929.72,14.5,-44.4,SGB
-39.9650456440124,-5.37901681343536,SGB,561.42,977922,18.1,-44.7,SGB
-39.9533788841927,-5.3567944604162,SGB,580.08,977916.63,18.9,-46,SGB
-39.9369898706719,-5.33734990468252,SGB,586.21,977915.16,19.6,-46,SGB
-39.9208786360186,-5.31623867173369,SGB,456.56,977940.39,5.2,-45.9,SGB
-39.9103230010945,-5.30540527702561,SGB,409.86,977950.1,0.7,-45.2,SGB
-39.8883783935383,-5.28651628287533,SGB,382.71,977957.89,0.4,-42.4,SGB
-39.8728227252569,-5.27873846510464,SGB,352.78,977965.47,-1.1,-40.6,SGB
-39.850044782246,-5.26707173809696,SGB,371.11,977964.59,3.8,-37.7,SGB
-39.8367113486879,-5.25346054965162,SGB,353.95,977970.24,4.4,-35.2,SGB
-39.8125445012023,-5.23040486377607,SGB,314.37,977979.98,2.3,-32.9,SGB
-39.7961554870453,-5.20957140973724,SGB,308.33,977983.84,4.6,-29.9,SGB
-39.7780997966974,-5.19290464893963,SGB,283.53,977988.75,2.2,-29.6,SGB
-39.7605996628483,-5.17040451821749,SGB,286.2,977990.3,4.9,-27.1,SGB
-39.7464328855543,-5.14762660616332,SGB,304.33,977987.21,7.8,-26.3,SGB
-39.7169882144043,-5.10651525431195,SGB,275.82,977993.43,5.8,-25,SGB
-39.7053214527949,-5.07984842754099,SGB,300.64,977988,8.5,-25.1,SGB
-39.6900435552565,-5.05401494093323,SGB,265.8,977994.18,4.3,-25.4,SGB
-39.6669878150476,-5.00679243571939,SGB,293,977990.78,10.1,-22.7,SGB
-39.6497654571672,-4.97595891839833,SGB,277.33,977994.82,9.8,-21.3,SGB
-39.6428209568032,-4.96095882811223,SGB,289.53,977993.35,12.3,-20.1,SGB
-39.6280986180266,-4.93318088390854,SGB,288.58,977994.16,13.2,-19.1,SGB
-39.6150429617765,-4.9140141036982,SGB,303.66,977992.76,16.8,-17.2,SGB
-39.6067095569161,-4.88651393564471,SGB,293.56,977993.46,14.8,-18.1,SGB
-39.5744870933653,-4.85401374748435,SGB,299.26,977992.97,16.6,-16.9,SGB
-39.5594869771775,-4.83068027500482,SGB,319.26,977987.91,18,-17.7,SGB
-39.5419868445264,-4.80956903972777,SGB,336.82,977985.13,21,-16.7,SGB
-39.5200422383287,-4.79290227875101,SGB,328.07,977985.81,19.2,-17.5,SGB
-39.5017087689654,-4.77706885454726,SGB,315.83,977987.19,17.1,-18.3,SGB
-39.4803197242577,-4.76484656548462,SGB,326.49,977986.34,19.7,-16.9,SGB
-39.4655973850946,-4.73540194270398,SGB,354.45,977979.92,22.3,-17.3,SGB
-39.4628195791574,-4.71651293623921,SGB,344.06,977981.09,20.6,-17.9,SGB
-39.4400416312617,-4.69429058455995,SGB,377.76,977974.04,24.3,-18,SGB
-39.4200414839397,-4.67929049919392,SGB,396.38,977970.03,26.2,-18.1,SGB
-39.3969857598257,-4.6648459741862,SGB,291.47,977989.5,13.5,-19.1,SGB
-39.3883745784311,-4.6431791747447,SGB,266.05,977994.13,10.6,-19.2,SGB
-39.3894856880158,-4.62234570942296,SGB,252.41,977995.58,8.1,-20.1,SGB
-39.3692077592604,-4.60345671037014,SGB,238.83,977996.28,4.9,-21.8,SGB
-39.3580965606508,-4.58234547083394,SGB,253.52,977992.69,6.2,-22.2,SGB
-39.3597632297077,-4.56123422551932,SGB,258.4,977991.35,6.6,-22.3,SGB
-39.3689299369605,-4.50678943260979,SGB,223.29,977997.62,2.8,-22.2,SGB
-39.3569853982848,-4.48317817724728,SGB,202.17,978004.51,3.5,-19.1,SGB
-39.3464297575923,-4.4579002439278,SGB,191.06,978009.59,5.5,-15.8,SGB
-39.332818539437,-4.43151119363738,SGB,178.66,978012.8,5.3,-14.7,SGB
-39.3269851566579,-4.41178884882231,SGB,198.87,978008.97,8,-14.3,SGB
-39.3136517196318,-4.38845537310513,SGB,179.85,978013.02,6.5,-13.6,SGB
-39.3153183852411,-4.35817740233076,SGB,150.47,978018.99,3.8,-13,SGB
-39.2853181635921,-4.33289947658138,SGB,140.48,978021.33,3.4,-12.3,SGB
-39.2664291328643,-4.31151045957997,SGB,168.01,978015.94,6.8,-12,SGB
-39.2422622843532,-4.28317695597045,SGB,136.43,978022.16,3.6,-11.6,SGB
-39.2239288148457,-4.26595463164111,SGB,142.28,978021.59,5.1,-10.8,SGB
-39.2097620411261,-4.24817674639382,SGB,165.6,978018.92,9.9,-8.7,SGB
-39.2017064254288,-4.23984336323569,SGB,150.88,978022.4,8.9,-8,SGB
-39.1925396909081,-4.23178776006192,SGB,144.13,978024.24,8.8,-7.3,SGB
-39.1833729501901,-4.20845428157028,SGB,148.52,978024.69,10.9,-5.7,SGB
-39.167817273604,-4.18012077362064,SGB,119.75,978033.83,11.5,-1.9,SGB
-39.1492060230967,-4.15956509422139,SGB,110.36,978037.68,12.7,0.4,SGB
-39.0792055176802,-4.1298427099397,SGB,131.26,978034.51,16.4,1.7,SGB
-39.0622609461125,-4.11067592725742,SGB,135.6,978035.91,19.4,4.2,SGB
-39.0544831082044,-4.09734251156235,SGB,124.65,978038.61,18.9,4.9,SGB
-39.0430941318654,-4.07928684474571,SGB,128.11,978038.42,20,5.7,SGB
-39.0255940006527,-4.05956450288642,SGB,152.93,978032.48,22,4.9,SGB
-39.0067049733408,-4.04650887092812,SGB,130.91,978035.93,18.8,4.1,SGB
-38.9855937067046,-4.02984210545271,SGB,146.45,978032.93,20.8,4.4,SGB
-38.9725380578635,-4.02706431490757,SGB,150.49,978031.9,21.1,4.2,SGB
-38.9653157794922,-4.0137308986755,SGB,132.44,978035.11,18.9,4,SGB
-38.9394822567138,-3.99567523699013,SGB,88.32,978044.77,15.1,5.2,SGB
-38.9117042737155,-3.97234176415462,SGB,90.09,978045.68,16.9,6.8,SGB
-38.8842040678317,-3.94206380181237,SGB,82.89,978048.63,18,8.7,SGB
-38.8680928346446,-3.92039700155217,SGB,65.92,978052.59,17,9.6,SGB
-38.8600372200318,-3.91484141320232,SGB,60.26,978053.19,15.9,9.1,SGB
-38.839203732684,-3.89706352853957,SGB,47.16,978057.85,16.7,11.4,SGB
-38.8300369986782,-3.89039682226916,SGB,45.35,978055.18,13.6,8.5,SGB
-38.806147933522,-3.87095226115057,SGB,40.17,978055.26,12.3,7.8,SGB
-38.779203290145,-3.84872990528233,SGB,32.59,978056.62,11.6,7.9,SGB
-38.7403141145659,-3.81789638676625,SGB,23.12,978057.29,9.7,7.1,SGB
-38.7175361689557,-3.80011850218296,SGB,19.57,978060,11.5,9.3,SGB
-38.6942026643387,-3.78372951557449,SGB,15.34,978062.41,12.8,11.1,SGB
-39.7314327695484,-5.12568203291187,SGB,275.61,977993.74,5.8,-25.1,SGB
-40.2942149544221,-6.00290932661448,SGB,396.98,977965.66,-0.1,-44.5,SGB
-39.9800457777609,-5.43373936461807,SGB,513.57,977933.86,14.3,-43.2,SGB
-39.9581011755343,-5.42512821225715,SGB,606.51,977916.97,26.2,-41.6,SGB
-39.93282322035,-5.42346154884505,SGB,600.17,977919.3,26.6,-40.5,SGB
-39.7442108029834,-5.44762846539464,SGB,535.9,977934.58,21.7,-38.3,SGB
-39.7269884617614,-5.45068404903064,SGB,500.46,977943.94,20,-36,SGB
-39.7130994777901,-5.4548507488636,SGB,500.69,977944,20.1,-35.9,SGB
-39.4661533388419,-5.52735132990786,SGB,229.48,978009.1,0.2,-25.5,SGB
-39.3700415823058,-5.58457395855954,SGB,177.07,978017.38,-8.7,-28.5,SGB
-39.3930973030388,-5.58985175647449,SGB,180.45,978015.41,-9.7,-29.9,SGB
-39.4608755705425,-5.61346297663956,SGB,269.47,977998.12,0.1,-30.1,SGB
-39.484209073259,-5.6231852461511,SGB,243.66,978003.62,-2.6,-29.8,SGB
-39.5214315732615,-5.65262985190745,SGB,228.12,978006.26,-5.2,-30.8,SGB
-39.5419872792153,-5.66346324070915,SGB,282.96,977996,1.2,-30.4,SGB
-39.5530984789679,-5.6826300193905,SGB,274.81,978000.1,2.5,-28.3,SGB
-38.8789275080157,-6.46069075496672,SGB,210.03,978023.25,-9.1,-32.6,SGB
-38.8880942572334,-6.48874647673445,SGB,230.08,978018.64,-8.1,-33.8,SGB
-38.8850387029297,-6.52541336985075,SGB,244.81,978013.52,-9.4,-36.8,SGB
-38.872260854682,-6.55763579732177,SGB,254.9,978010.12,-10.4,-38.9,SGB
-38.8630941337794,-6.57485813070195,SGB,244.89,978013.83,-10.1,-37.5,SGB
-38.8486496046645,-6.60319164648457,SGB,263.36,978012.41,-6.4,-35.9,SGB
-38.842260681854,-6.62124731649914,SGB,250.26,978013.97,-9.2,-37.3,SGB
-38.8317050663347,-6.6448585786634,SGB,273.35,978009.09,-7.5,-38.1,SGB
-38.8178161011256,-6.67985880140202,SGB,242.42,978016.01,-10.8,-38,SGB
-38.7964270979236,-6.7384702841523,SGB,263.74,978013.96,-7.5,-37.1,SGB
-38.7778158645062,-6.75402594669946,SGB,285.72,978009.96,-5.1,-37.1,SGB
-38.7489268002261,-6.80041513740145,SGB,319.18,978009.19,3.5,-32.2,SGB
-38.7414267781307,-6.84819321137301,SGB,316.13,978012.56,4.9,-30.5,SGB
-38.1308663212526,-5.96124365889691,SGB,176.12,978055.57,22.4,2.7,SGB
-38.1283663000598,-5.95541029042595,SGB,165.12,978058.04,21.6,3.1,SGB
-38.1228107006405,-5.9481880260765,SGB,188.37,978052.63,23.5,2.4,SGB
-38.0828103943741,-5.91318782903584,SGB,181.77,978052.12,21.6,1.3,SGB
-38.0686436236624,-5.90874336462038,SGB,178.24,978052.11,20.6,0.6,SGB
-38.1658665895336,-5.99235494497949,SGB,184.62,978053.48,22.4,1.7,SGB
-38.1311441044604,-5.96735480813507,SGB,181.3,978054.79,23.1,2.8,SGB
-38.5147584779316,-6.82152653018277,SGB,312.77,978005.14,-3,-38,SGB
-37.5389170125994,-4.74179174518366,SGB,73.3,978041.96,-2.5,-10.7,SGB
-37.5216946759245,-4.76373633934537,SGB,85.83,978039.3,-1.7,-11.3,SGB
-37.4744721473148,-4.84040352327768,SGB,44.96,978054.92,0.2,-4.8,SGB
-37.7130848640959,-4.58317953078284,SGB,24.08,978089.58,32.2,29.5,SGB
-37.619195330389,-4.6542911432213,SGB,28.78,978075.64,18.7,15.5,SGB
-37.5830839772538,-4.69568031599211,SGB,24.86,978063.78,5,2.2,SGB
-38.0672539393159,-4.26651066410547,SGB,28.48,978071.4,19.8,16.6,SGB
-37.9783644581291,-4.37484473588488,SGB,9.63,978090.43,31.5,30.4,SGB
-37.9616976751634,-4.38234479137255,SGB,8.27,978089.5,30.1,29.1,SGB
-37.9128084394912,-4.39095597854416,SGB,9.38,978078.02,18.8,17.8,SGB
-37.8978083370996,-4.40345606580092,SGB,10.26,978073.76,14.7,13.5,SGB
-37.8575302825103,-4.43262293832627,SGB,23.08,978065.39,9.8,7.2,SGB
-37.7966965202094,-4.45095641599574,SGB,15.67,978067.24,9.1,7.4,SGB
-37.8033632568967,-4.50401231267476,SGB,23.43,978069.76,13.3,10.7,SGB
-37.7991965693234,-4.52540134188724,SGB,22.04,978073.91,16.7,14.3,SGB
-38.2933665870668,-4.06762039594004,SGB,29.55,978065.61,16.9,13.6,SGB
-38.2330884048071,-4.13345417974481,SGB,33.02,978060.78,12.3,8.6,SGB
-38.2272550572087,-4.20317685609314,SGB,13.89,978063.14,7.8,6.3,SGB
-38.1311432506842,-4.18012118933962,SGB,11.83,978069.59,14,12.6,SGB
-38.4653121830666,-3.87373018351704,SGB,21.58,978070.84,22.1,19.7,SGB
-38.4494787439636,-3.89234142135836,SGB,27.99,978071.37,24.4,21.2,SGB
-38.3914227785862,-3.9012303895831,SGB,14.14,978075.8,24.4,22.8,SGB
-38.3803116075352,-3.95289739599548,SGB,10.52,978074.6,21.5,20.3,SGB
-38.5719795631272,-3.75039601002907,SGB,20.66,978067.98,20.4,18.1,SGB
-39.8444893947387,-5.65401857031793,SGB,245.83,978006.43,0.4,-27.1,SGB
-39.2989304188903,-6.35985654445557,SGB,217.2,977994.23,-33.9,-58.2,SGB
-38.8536495175864,-6.40707933060833,SGB,153.07,978029.57,-19.3,-36.4,SGB
-38.7194821372954,-6.78680396243613,SGB,275.05,978016.08,-2.9,-33.7,SGB
-37.7700297087352,-4.56206825847006,SGB,5.64,978090.05,27.3,26.7,SGB
-38.2403106770469,-4.12956526280307,SGB,29.77,978062.67,13.2,9.9,SGB
-38.3064222206333,-4.02817569053064,SGB,27.48,978073.6,24.8,21.7,SGB
-38.4936457026463,-3.83206323577515,SGB,26.99,978065.74,19.2,16.1,SGB
-39.5858765728459,-5.83568649818933,SGB,286.96,977993.7,-2.9,-35,SGB
-39.5894877031619,-5.82485309625914,SGB,273.1,977995.92,-4.8,-35.3,SGB
-39.7622666901915,-5.82013074648184,SGB,273.52,977995.72,-4.8,-35.4,SGB
-39.603654464108,-5.81568636522113,SGB,260.37,977998.2,-6.3,-35.4,SGB
-39.6086544955927,-5.80929743424544,SGB,273.52,977996.8,-3.5,-34.1,SGB
-39.6130989666795,-5.80124182668104,SGB,266.58,977999.76,-2.5,-32.4,SGB
-39.616432318702,-5.79290844026079,SGB,257.91,978002.75,-2.1,-30.9,SGB
-39.6200434501439,-5.78401949471061,SGB,247.8,978006.36,-1.4,-29.1,SGB
-39.6236545819045,-5.77568610812616,SGB,248.32,978006.2,-1.3,-29.1,SGB
-39.6308768512192,-5.76929717589368,SGB,243.93,978008.64,-0.1,-27.4,SGB
-39.6294879464919,-5.75846377676066,SGB,265.39,978007.11,5.2,-24.5,SGB
-39.6292101622433,-5.75040817184059,SGB,257.3,978005.62,1.4,-27.4,SGB
-39.6250434622858,-5.74318590755591,SGB,247.16,978006.21,-1,-28.7,SGB
-39.6344879709886,-5.73957476893093,SGB,238.47,978007.91,-1.9,-28.6,SGB
-39.6417102423348,-5.73679697001531,SGB,239.17,978007.92,-1.7,-28.4,SGB
-39.6461547139237,-5.72957470089027,SGB,242.62,978007.34,-1,-28.2,SGB
-39.651988086165,-5.72596356430219,SGB,246.88,978006.69,-0.3,-28,SGB
-39.6605992561324,-5.72318576461583,SGB,247,978007.49,0.6,-27.1,SGB
-39.6689326474527,-5.72235242148643,SGB,245.37,978007.81,0.4,-27.1,SGB
-39.6722660033893,-5.72096352219026,SGB,252.81,978005.45,0.4,-27.9,SGB
-39.6758771390508,-5.71957462273897,SGB,260.25,978004.62,1.9,-27.3,SGB
-39.6794882790564,-5.72596354887312,SGB,289.6,977999.52,5.7,-26.7,SGB
-39.6869883322717,-5.72707466260292,SGB,292.95,977999.64,6.8,-26,SGB
-39.6939328257201,-5.72763021767306,SGB,288.35,977999.04,4.8,-27.5,SGB
-39.7011550981121,-5.72679687516384,SGB,277.4,978001.98,4.4,-26.7,SGB
-39.7089329283954,-5.72318573750021,SGB,269.79,978002.48,2.6,-27.6,SGB
-39.7142107402188,-5.71790792433618,SGB,255.46,978005.08,0.9,-27.7,SGB
-39.7169885348294,-5.71318567154361,SGB,257.47,978004.94,1.4,-27.4,SGB
-39.7317108599196,-5.71263010432348,SGB,256.49,978004.32,0.5,-28.2,SGB
-39.7380997923365,-5.71040786487037,SGB,261.95,978001.81,-0.3,-29.6,SGB
-39.74171092534,-5.70429671419858,SGB,268.62,978000.43,0.5,-29.5,SGB
-39.7561554678819,-5.69874111643432,SGB,262.27,978002.17,0.4,-29,SGB
-39.7614332790705,-5.69235218535209,SGB,271.24,977999.26,0.4,-30,SGB
-39.7678222102343,-5.68790771003863,SGB,288.38,977995.49,2,-30.3,SGB
-39.7719889060824,-5.68790770771123,SGB,286.93,977994.4,0.4,-31.7,SGB
-39.7778222737815,-5.67624096612838,SGB,283.17,977993.34,-1.6,-33.3,SGB
-39.7814334066331,-5.66985203598013,SGB,277.12,977993.43,-3.2,-34.3,SGB
-39.7831000798889,-5.66068531206829,SGB,292.79,977989.13,-2.5,-35.3,SGB
-39.5408766545909,-6.49763500869941,SGB,282.36,977999.91,-10.9,-42.5,SGB
-39.548932266298,-6.49680166520244,SGB,285.12,977999.01,-10.9,-42.8,SGB
-39.5580989985118,-6.49846833615081,SGB,301.59,977995.9,-9,-42.7,SGB
-39.5669879506338,-6.49957944834961,SGB,311.2,977993.99,-7.9,-42.8,SGB
-39.5703213028324,-6.49235718025006,SGB,304.45,977994.79,-9.1,-43.1,SGB
-39.5758768934134,-6.48596824912301,SGB,316.23,977992.43,-7.7,-43.1,SGB
-39.5778213462581,-6.47763486405563,SGB,388.87,977978.31,0.8,-42.7,SGB
-39.5878214176341,-6.47930153448899,SGB,358.69,977984.73,-2.1,-42.3,SGB
-39.59393257066,-6.47763485385242,SGB,325.89,977991.3,-5.6,-42.1,SGB
-39.5894880903985,-6.47041259067853,SGB,351.36,977987.29,-1.6,-41,SGB
-39.5867102888779,-6.4637458853614,SGB,334.9,977991.49,-2.4,-39.9,SGB
-39.5903214215239,-6.45763473492486,SGB,341.25,977989.16,-2.6,-40.8,SGB
-39.6003214918303,-6.45763472861003,SGB,326.11,977991.4,-5.1,-41.6,SGB
-39.6039326187001,-6.44235685594277,SGB,321.4,977992.97,-4.6,-40.6,SGB
-39.6083770898427,-6.43513458713402,SGB,344.18,977988.15,-2.3,-40.8,SGB
-39.6103215434162,-6.42791231989661,SGB,341.29,977988.86,-2.3,-40.5,SGB
